,Sell,Buying,Currency,Date
8581,5.2743,5.1984,Qatari_riyal,8/16/2022
8582,5.2743,5.2006,Qatari_riyal,8/15/2022
8583,5.2483,5.2051,Qatari_riyal,8/14/2022
8584,5.2743,5.1834,Qatari_riyal,8/11/2022
8585,5.2344,5.1789,Qatari_riyal,8/10/2022
8586,5.2743,5.1831,Qatari_riyal,8/9/2022
8587,5.2598,5.2155,Qatari_riyal,8/8/2022
8588,5.24,5.1917,Qatari_riyal,8/7/2022
8589,5.2146,5.175,Qatari_riyal,8/4/2022
8590,5.2082,5.1654,Qatari_riyal,8/3/2022
8591,5.1991,5.1681,Qatari_riyal,8/2/2022
8592,5.1677,5.1272,Qatari_riyal,8/1/2022
8593,5.1707,5.1265,Qatari_riyal,7/31/2022
8594,5.1662,5.1218,Qatari_riyal,7/28/2022
8595,5.18,5.1188,Qatari_riyal,7/27/2022
8596,5.17,5.1398,Qatari_riyal,7/26/2022
8597,5.1693,5.1249,Qatari_riyal,7/25/2022
8598,5.1908,5.146,Qatari_riyal,7/24/2022
8599,5.2166,5.1397,Qatari_riyal,7/21/2022
8600,5.2138,5.1805,Qatari_riyal,7/20/2022
8601,5.2136,5.1317,Qatari_riyal,7/19/2022
8602,5.2056,5.1286,Qatari_riyal,7/18/2022
8603,5.1745,5.1299,Qatari_riyal,7/17/2022
8604,5.2001,5.134,Qatari_riyal,7/7/2022
8605,5.2001,5.1312,Qatari_riyal,7/6/2022
8606,5.2001,5.1346,Qatari_riyal,7/5/2022
8607,5.1946,5.125,Qatari_riyal,7/4/2022
8608,5.1608,5.1172,Qatari_riyal,7/3/2022
8609,5.1415,5.1098,Qatari_riyal,6/29/2022
8610,5.1726,5.1024,Qatari_riyal,6/28/2022
8611,5.1671,5.0901,Qatari_riyal,6/27/2022
8612,5.1417,5.0972,Qatari_riyal,6/26/2022
8613,5.1671,5.0898,Qatari_riyal,6/23/2022
8614,5.1671,5.1013,Qatari_riyal,6/22/2022
8615,5.1671,5.101,Qatari_riyal,6/21/2022
8616,5.1671,5.1046,Qatari_riyal,6/20/2022
8617,5.165,5.1347,Qatari_riyal,6/19/2022
8618,5.1671,5.1348,Qatari_riyal,6/16/2022
8619,5.1347,5.1046,Qatari_riyal,6/15/2022
8620,5.1644,5.0922,Qatari_riyal,6/14/2022
8621,5.1561,5.0855,Qatari_riyal,6/13/2022
8622,5.1253,5.0813,Qatari_riyal,6/12/2022
8623,5.1245,5.0946,Qatari_riyal,6/9/2022
8624,5.1507,5.0928,Qatari_riyal,6/8/2022
8625,5.1452,5.0872,Qatari_riyal,6/7/2022
8626,5.1369,5.0764,Qatari_riyal,6/6/2022
8627,5.1088,5.0641,Qatari_riyal,6/5/2022
8628,5.1369,5.0716,Qatari_riyal,6/2/2022
8629,5.1314,5.0678,Qatari_riyal,6/1/2022
8630,5.1232,5.0508,Qatari_riyal,5/31/2022
8631,5.1232,5.0536,Qatari_riyal,5/30/2022
8632,5.098,5.0532,Qatari_riyal,5/29/2022
8633,5.1232,5.0572,Qatari_riyal,5/26/2022
8634,5.1232,5.0569,Qatari_riyal,5/25/2022
8635,5.0751,5.0423,Qatari_riyal,5/24/2022
8636,5.071,5.0104,Qatari_riyal,5/23/2022
8637,5.0105,4.9662,Qatari_riyal,5/22/2022
8638,5.0353,4.9697,Qatari_riyal,5/19/2022
8639,5.0353,4.9711,Qatari_riyal,5/18/2022
8640,5.0217,4.9699,Qatari_riyal,5/17/2022
8641,5.0382,4.9705,Qatari_riyal,5/16/2022
8642,5.0188,4.9717,Qatari_riyal,5/15/2022
8643,5.0501,4.978,Qatari_riyal,5/12/2022
8644,5.0503,5.014,Qatari_riyal,5/11/2022
8645,5.0772,5.0461,Qatari_riyal,5/10/2022
8646,5.0776,5.0447,Qatari_riyal,5/9/2022
8647,5.0706,5.0249,Qatari_riyal,5/8/2022
8648,5.0957,5.0381,Qatari_riyal,4/28/2022
8649,5.0818,5.0481,Qatari_riyal,4/27/2022
8650,5.1067,5.0521,Qatari_riyal,4/26/2022
8651,5.1149,5.051,Qatari_riyal,4/21/2022
8652,5.093,5.0461,Qatari_riyal,4/20/2022
8653,5.0875,5.0178,Qatari_riyal,4/19/2022
8654,5.0764,5.0092,Qatari_riyal,4/18/2022
8655,5.0488,5.0002,Qatari_riyal,4/17/2022
8656,5.0533,5.0169,Qatari_riyal,4/14/2022
8657,5.0797,5.0043,Qatari_riyal,4/13/2022
8658,5.0906,5.0525,Qatari_riyal,4/12/2022
8659,5.0512,5.0024,Qatari_riyal,4/11/2022
8660,5.0597,5.0096,Qatari_riyal,4/10/2022
8661,5.0565,4.9834,Qatari_riyal,4/7/2022
8662,5.0473,4.9721,Qatari_riyal,4/6/2022
8663,5.037,4.9617,Qatari_riyal,4/5/2022
8664,5.0331,4.965,Qatari_riyal,4/4/2022
8665,5.0075,4.9595,Qatari_riyal,4/3/2022
8666,5.0356,4.9616,Qatari_riyal,3/31/2022
8667,5.038,4.9658,Qatari_riyal,3/30/2022
8668,5.0515,4.9768,Qatari_riyal,3/29/2022
8669,5.0523,4.9781,Qatari_riyal,3/28/2022
8670,5.0234,4.9739,Qatari_riyal,3/27/2022
8671,5.0284,4.9733,Qatari_riyal,3/24/2022
8672,5.0396,4.9898,Qatari_riyal,3/23/2022
8673,5.0761,5.0261,Qatari_riyal,3/22/2022
8674,5.0174,4.9528,Qatari_riyal,3/21/2022
8675,4.3135,4.2662,Qatari_riyal,3/20/2022
8676,4.3348,4.2673,Qatari_riyal,3/17/2022
8677,4.3348,4.2665,Qatari_riyal,3/16/2022
8678,4.3348,4.2677,Qatari_riyal,3/15/2022
8679,4.3178,4.2681,Qatari_riyal,3/14/2022
8680,4.3135,4.2673,Qatari_riyal,3/13/2022
8681,4.3135,4.2676,Qatari_riyal,3/10/2022
8682,4.3241,4.2882,Qatari_riyal,3/9/2022
8683,4.3348,4.2881,Qatari_riyal,3/8/2022
8684,4.3348,4.2673,Qatari_riyal,3/7/2022
8685,4.3135,4.2675,Qatari_riyal,3/6/2022
8686,4.3348,4.2982,Qatari_riyal,3/3/2022
8687,4.3348,4.2973,Qatari_riyal,3/2/2022
8688,4.3135,4.2664,Qatari_riyal,3/1/2022
8689,4.3253,4.2667,Qatari_riyal,2/28/2022
8690,4.3134,4.2658,Qatari_riyal,2/27/2022
8691,4.3135,4.2664,Qatari_riyal,2/24/2022
8692,4.3132,4.2669,Qatari_riyal,2/23/2022
8693,4.3346,4.2973,Qatari_riyal,2/22/2022
8694,4.3215,4.286,Qatari_riyal,2/21/2022
8695,4.3134,4.2662,Qatari_riyal,2/20/2022
8696,4.3253,4.2682,Qatari_riyal,2/17/2022
8697,4.3346,4.2968,Qatari_riyal,2/16/2022
8698,4.3202,4.2841,Qatari_riyal,2/15/2022
8699,4.3346,4.2968,Qatari_riyal,2/14/2022
8700,4.3132,4.2662,Qatari_riyal,2/13/2022
8701,4.3134,4.2664,Qatari_riyal,2/10/2022
8702,4.3348,4.2977,Qatari_riyal,2/9/2022
8703,4.3344,4.2964,Qatari_riyal,2/8/2022
8704,4.3251,4.2663,Qatari_riyal,2/7/2022
8705,4.3134,4.2657,Qatari_riyal,2/6/2022
8706,4.3345,4.2972,Qatari_riyal,2/3/2022
8707,4.3347,4.2969,Qatari_riyal,2/2/2022
8708,4.3345,4.2963,Qatari_riyal,2/1/2022
8709,4.3347,4.2963,Qatari_riyal,1/31/2022
8710,4.325,4.2661,Qatari_riyal,1/30/2022
8711,4.3347,4.2966,Qatari_riyal,1/26/2022
8712,4.3347,4.2981,Qatari_riyal,1/25/2022
8713,4.3348,4.2971,Qatari_riyal,1/24/2022
8714,4.3134,4.2657,Qatari_riyal,1/23/2022
8715,4.3348,4.297,Qatari_riyal,1/20/2022
8716,4.3348,4.2977,Qatari_riyal,1/19/2022
8717,4.3347,4.2979,Qatari_riyal,1/18/2022
8718,4.3345,4.2988,Qatari_riyal,1/17/2022
8719,4.3121,4.2668,Qatari_riyal,1/16/2022
8720,4.3333,4.297,Qatari_riyal,1/13/2022
8721,4.3346,4.2969,Qatari_riyal,1/12/2022
8722,4.3346,4.2977,Qatari_riyal,1/11/2022
8723,4.3347,4.2974,Qatari_riyal,1/10/2022
8724,4.3132,4.2663,Qatari_riyal,1/9/2022
8725,4.3348,4.2969,Qatari_riyal,1/5/2022
8726,4.3348,4.2975,Qatari_riyal,1/4/2022
8727,4.3348,4.2969,Qatari_riyal,1/3/2022
8728,4.333,4.2976,Qatari_riyal,1/2/2022
8729,4.3348,4.2984,Qatari_riyal,12/30/2021
8730,4.3348,4.2985,Qatari_riyal,12/29/2021
8731,4.3348,4.2975,Qatari_riyal,12/28/2021
8732,4.3348,4.2977,Qatari_riyal,12/27/2021
8733,4.333,4.2973,Qatari_riyal,12/26/2021
8734,4.3348,4.297,Qatari_riyal,12/23/2021
8735,4.3348,4.2971,Qatari_riyal,12/22/2021
8736,4.333,4.2972,Qatari_riyal,12/21/2021
8737,4.3021,4.2669,Qatari_riyal,12/20/2021
8738,4.3348,4.297,Qatari_riyal,12/19/2021
8739,4.3348,4.2976,Qatari_riyal,12/16/2021
8740,4.3348,4.2979,Qatari_riyal,12/15/2021
8741,4.3,4.2643,Qatari_riyal,12/14/2021
8742,4.308,4.2621,Qatari_riyal,12/13/2021
8743,4.3134,4.2663,Qatari_riyal,12/12/2021
8744,4.3348,4.297,Qatari_riyal,12/9/2021
8745,4.333,4.2977,Qatari_riyal,12/8/2021
8746,4.3348,4.298,Qatari_riyal,12/7/2021
8747,4.333,4.2971,Qatari_riyal,12/6/2021
8748,4.3328,4.297,Qatari_riyal,12/5/2021
8749,4.3129,4.2674,Qatari_riyal,12/2/2021
8750,4.3034,4.2678,Qatari_riyal,12/1/2021
8751,4.3347,4.2973,Qatari_riyal,11/30/2021
8752,4.308,4.2617,Qatari_riyal,11/29/2021
8753,4.3133,4.2666,Qatari_riyal,11/28/2021
8754,4.3348,4.2973,Qatari_riyal,11/25/2021
8755,4.3348,4.301,Qatari_riyal,11/24/2021
8756,4.3335,4.2992,Qatari_riyal,11/23/2021
8757,4.3348,4.2983,Qatari_riyal,11/22/2021
8758,4.3135,4.2668,Qatari_riyal,11/21/2021
8759,4.3348,4.2974,Qatari_riyal,11/18/2021
8760,4.3104,4.275,Qatari_riyal,11/17/2021
8761,4.3169,4.2698,Qatari_riyal,11/16/2021
8762,4.3346,4.2971,Qatari_riyal,11/15/2021
8763,4.3132,4.2656,Qatari_riyal,11/14/2021
8764,4.3346,4.2977,Qatari_riyal,11/11/2021
8765,4.3344,4.2964,Qatari_riyal,11/10/2021
8766,4.3344,4.2963,Qatari_riyal,11/9/2021
8767,4.3344,4.2963,Qatari_riyal,11/8/2021
8768,4.3331,4.2958,Qatari_riyal,11/7/2021
8769,4.321,4.2688,Qatari_riyal,11/4/2021
8770,4.3332,4.2955,Qatari_riyal,11/3/2021
8771,4.3196,4.2747,Qatari_riyal,11/2/2021
8772,4.3346,4.2956,Qatari_riyal,11/1/2021
8773,4.3129,4.2655,Qatari_riyal,10/31/2021
8774,4.3346,4.298,Qatari_riyal,10/28/2021
8775,4.3344,4.2976,Qatari_riyal,10/27/2021
8776,4.3346,4.2979,Qatari_riyal,10/26/2021
8777,4.3212,4.2636,Qatari_riyal,10/25/2021
8778,4.3344,4.296,Qatari_riyal,10/24/2021
8779,4.3327,4.2963,Qatari_riyal,10/20/2021
8780,4.3343,4.2961,Qatari_riyal,10/19/2021
8781,4.3138,4.2669,Qatari_riyal,10/18/2021
8782,4.3329,4.2959,Qatari_riyal,10/17/2021
8783,4.3337,4.2968,Qatari_riyal,10/14/2021
8784,4.3194,4.2659,Qatari_riyal,10/13/2021
8785,4.3212,4.2683,Qatari_riyal,10/12/2021
8786,4.3079,4.2665,Qatari_riyal,10/11/2021
8787,4.333,4.2949,Qatari_riyal,10/10/2021
8788,4.3194,4.2508,Qatari_riyal,10/6/2021
8789,4.3343,4.296,Qatari_riyal,10/5/2021
8790,4.334,4.2954,Qatari_riyal,10/4/2021
8791,4.313,4.2659,Qatari_riyal,10/3/2021
8792,4.3327,4.2964,Qatari_riyal,9/30/2021
8793,4.3058,4.2579,Qatari_riyal,9/29/2021
8794,4.3324,4.2961,Qatari_riyal,9/28/2021
8795,4.3329,4.2966,Qatari_riyal,9/27/2021
8796,4.3329,4.2957,Qatari_riyal,9/26/2021
8797,4.3011,4.2505,Qatari_riyal,9/23/2021
8798,4.3344,4.2969,Qatari_riyal,9/22/2021
8799,4.3345,4.2969,Qatari_riyal,9/21/2021
8800,4.3343,4.2959,Qatari_riyal,9/20/2021
8801,4.333,4.2958,Qatari_riyal,9/19/2021
8802,4.3001,4.2324,Qatari_riyal,9/16/2021
8803,4.3341,4.2969,Qatari_riyal,9/15/2021
8804,4.3341,4.2956,Qatari_riyal,9/14/2021
8805,4.3343,4.2958,Qatari_riyal,9/13/2021
8806,4.3329,4.2953,Qatari_riyal,9/12/2021
8807,4.2822,4.2451,Qatari_riyal,9/9/2021
8808,4.3339,4.2964,Qatari_riyal,9/8/2021
8809,4.3341,4.2976,Qatari_riyal,9/7/2021
8810,4.3295,4.2936,Qatari_riyal,9/6/2021
8811,4.3301,4.2928,Qatari_riyal,9/5/2021
8812,4.278,4.225,Qatari_riyal,9/2/2021
8813,4.2978,4.2351,Qatari_riyal,9/1/2021
8814,4.2715,4.2345,Qatari_riyal,8/31/2021
8815,4.2724,4.2269,Qatari_riyal,8/30/2021
8816,4.3097,4.263,Qatari_riyal,8/29/2021
8817,4.3315,4.2942,Qatari_riyal,8/26/2021
8818,4.3314,4.2936,Qatari_riyal,8/25/2021
8819,4.2867,4.2321,Qatari_riyal,8/24/2021
8820,4.284,4.2192,Qatari_riyal,8/23/2021
8821,4.3098,4.2634,Qatari_riyal,8/22/2021
8822,4.267,4.2202,Qatari_riyal,8/19/2021
8823,4.2633,4.2263,Qatari_riyal,8/18/2021
8824,4.267,4.2191,Qatari_riyal,8/17/2021
8825,4.2672,4.2215,Qatari_riyal,8/16/2021
8826,4.3102,4.2628,Qatari_riyal,8/15/2021
8827,4.3295,4.2936,Qatari_riyal,8/11/2021
8828,4.3316,4.294,Qatari_riyal,8/10/2021
8829,4.3317,4.2928,Qatari_riyal,8/9/2021
8830,4.3102,4.2639,Qatari_riyal,8/8/2021
8831,4.3313,4.2942,Qatari_riyal,8/5/2021
8832,4.3314,4.296,Qatari_riyal,8/4/2021
8833,4.3316,4.2941,Qatari_riyal,8/3/2021
8834,4.2642,4.2188,Qatari_riyal,8/2/2021
8835,4.3101,4.264,Qatari_riyal,8/1/2021
8836,4.3314,4.2949,Qatari_riyal,7/29/2021
8837,4.3314,4.2951,Qatari_riyal,7/28/2021
8838,4.3291,4.2911,Qatari_riyal,7/27/2021
8839,4.3288,4.2912,Qatari_riyal,7/26/2021
8840,4.3285,4.2909,Qatari_riyal,7/25/2021
8841,4.3075,4.2598,Qatari_riyal,7/18/2021
8842,4.2616,4.216,Qatari_riyal,7/15/2021
8843,4.2616,4.2164,Qatari_riyal,7/14/2021
8844,4.3266,4.2913,Qatari_riyal,7/13/2021
8845,4.3271,4.291,Qatari_riyal,7/12/2021
8846,4.3272,4.2914,Qatari_riyal,7/11/2021
8847,4.3277,4.2908,Qatari_riyal,7/8/2021
8848,4.2618,4.2161,Qatari_riyal,7/7/2021
8849,4.2672,4.2147,Qatari_riyal,7/6/2021
8850,4.2675,4.212,Qatari_riyal,7/5/2021
8851,4.3048,4.2576,Qatari_riyal,7/4/2021
8852,4.2586,4.2124,Qatari_riyal,6/30/2021
8853,4.2608,4.2077,Qatari_riyal,6/29/2021
8854,4.2614,4.2084,Qatari_riyal,6/28/2021
8855,4.3022,4.256,Qatari_riyal,6/27/2021
8856,4.3231,4.2861,Qatari_riyal,6/24/2021
8857,4.2707,4.2068,Qatari_riyal,6/23/2021
8858,4.319,4.2823,Qatari_riyal,6/22/2021
8859,4.3209,4.2844,Qatari_riyal,6/21/2021
8860,4.297,4.2495,Qatari_riyal,6/20/2021
8861,4.251,4.2052,Qatari_riyal,6/17/2021
8862,4.2509,4.2056,Qatari_riyal,6/16/2021
8863,4.2596,4.1975,Qatari_riyal,6/15/2021
8864,4.266,4.2118,Qatari_riyal,6/14/2021
8865,4.3162,4.28,Qatari_riyal,6/13/2021
8866,4.3179,4.2791,Qatari_riyal,6/10/2021
8867,4.3233,4.2868,Qatari_riyal,6/9/2021
8868,4.3227,4.2848,Qatari_riyal,6/8/2021
8869,4.3265,4.2897,Qatari_riyal,6/7/2021
8870,4.3275,4.2921,Qatari_riyal,6/6/2021
8871,4.2993,4.2395,Qatari_riyal,6/3/2021
8872,4.3283,4.2926,Qatari_riyal,6/2/2021
8873,4.3263,4.2881,Qatari_riyal,6/1/2021
8874,4.3249,4.2882,Qatari_riyal,5/31/2021
8875,4.3248,4.2876,Qatari_riyal,5/30/2021
8876,4.3248,4.2895,Qatari_riyal,5/27/2021
8877,4.3217,4.2859,Qatari_riyal,5/26/2021
8878,4.2572,4.2214,Qatari_riyal,5/25/2021
8879,4.3217,4.2865,Qatari_riyal,5/24/2021
8880,4.3211,4.2852,Qatari_riyal,5/23/2021
8881,4.3243,4.2888,Qatari_riyal,5/20/2021
8882,4.324,4.2873,Qatari_riyal,5/19/2021
8883,4.3241,4.2888,Qatari_riyal,5/18/2021
8884,4.3241,4.2888,Qatari_riyal,5/17/2021
8885,4.3256,4.2884,Qatari_riyal,5/11/2021
8886,4.3231,4.2861,Qatari_riyal,5/10/2021
8887,4.3216,4.284,Qatari_riyal,5/9/2021
8888,4.3229,4.2836,Qatari_riyal,5/6/2021
8889,4.3228,4.2846,Qatari_riyal,5/5/2021
8890,4.3208,4.2846,Qatari_riyal,5/4/2021
8891,4.3257,4.2891,Qatari_riyal,4/28/2021
8892,4.3258,4.2885,Qatari_riyal,4/27/2021
8893,4.3261,4.2893,Qatari_riyal,4/26/2021
8894,4.3248,4.2885,Qatari_riyal,4/25/2021
8895,4.3256,4.2895,Qatari_riyal,4/22/2021
8896,4.3259,4.2893,Qatari_riyal,4/21/2021
8897,4.3252,4.2897,Qatari_riyal,4/20/2021
8898,4.3246,4.2903,Qatari_riyal,4/19/2021
8899,4.3241,4.2869,Qatari_riyal,4/18/2021
8900,4.3247,4.2858,Qatari_riyal,4/15/2021
8901,4.327,4.2919,Qatari_riyal,4/14/2021
8902,4.3272,4.2913,Qatari_riyal,4/13/2021
8903,4.2732,4.2099,Qatari_riyal,4/12/2021
8904,4.3256,4.2904,Qatari_riyal,4/11/2021
8905,4.2668,4.212,Qatari_riyal,4/8/2021
8906,4.3324,4.2957,Qatari_riyal,4/7/2021
8907,4.3345,4.2961,Qatari_riyal,4/6/2021
8908,4.3326,4.2957,Qatari_riyal,4/5/2021
8909,4.3324,4.2956,Qatari_riyal,4/4/2021
8910,4.3319,4.2957,Qatari_riyal,4/1/2021
8911,4.3332,4.2958,Qatari_riyal,3/31/2021
8912,4.3364,4.2976,Qatari_riyal,3/30/2021
8913,4.3359,4.2963,Qatari_riyal,3/29/2021
8914,4.3361,4.2989,Qatari_riyal,3/28/2021
8915,4.3401,4.3014,Qatari_riyal,3/25/2021
8916,4.3482,4.3096,Qatari_riyal,3/24/2021
8917,4.279,4.2417,Qatari_riyal,3/23/2021
8918,4.3382,4.3022,Qatari_riyal,3/22/2021
8919,4.3294,4.2949,Qatari_riyal,3/21/2021
8920,4.3323,4.2961,Qatari_riyal,3/18/2021
8921,4.3319,4.2963,Qatari_riyal,3/17/2021
8922,4.3317,4.2948,Qatari_riyal,3/16/2021
8923,4.3336,4.2964,Qatari_riyal,3/15/2021
8924,4.324,4.2884,Qatari_riyal,3/14/2021
8925,4.3263,4.2906,Qatari_riyal,3/11/2021
8926,4.3397,4.3019,Qatari_riyal,3/10/2021
8927,4.3394,4.3002,Qatari_riyal,3/9/2021
8928,4.2726,4.2363,Qatari_riyal,3/8/2021
8929,4.3101,4.2625,Qatari_riyal,3/7/2021
8930,4.3264,4.2897,Qatari_riyal,3/4/2021
8931,4.3187,4.2839,Qatari_riyal,3/3/2021
8932,4.3304,4.2917,Qatari_riyal,3/2/2021
8933,4.3397,4.3004,Qatari_riyal,3/1/2021
8934,4.3323,4.2949,Qatari_riyal,2/28/2021
8935,4.3309,4.2915,Qatari_riyal,2/25/2021
8936,4.3256,4.2875,Qatari_riyal,2/24/2021
8937,4.3258,4.2877,Qatari_riyal,2/23/2021
8938,4.3244,4.2868,Qatari_riyal,2/22/2021
8939,4.3182,4.2815,Qatari_riyal,2/21/2021
8940,4.319,4.2815,Qatari_riyal,2/18/2021
8941,4.315,4.2786,Qatari_riyal,2/17/2021
8942,4.3081,4.2725,Qatari_riyal,2/16/2021
8943,4.3062,4.2686,Qatari_riyal,2/15/2021
8944,4.3019,4.2664,Qatari_riyal,2/14/2021
8945,4.3068,4.2703,Qatari_riyal,2/11/2021
8946,4.3159,4.2785,Qatari_riyal,2/10/2021
8947,4.3143,4.2788,Qatari_riyal,2/9/2021
8948,4.3158,4.2782,Qatari_riyal,2/8/2021
8949,4.3166,4.2809,Qatari_riyal,2/7/2021
8950,4.3238,4.2861,Qatari_riyal,2/4/2021
8951,4.3357,4.2985,Qatari_riyal,2/3/2021
8952,4.3377,4.3009,Qatari_riyal,2/2/2021
8953,4.3391,4.3009,Qatari_riyal,2/1/2021
8954,4.338,4.3016,Qatari_riyal,1/31/2021
8955,4.3391,4.3024,Qatari_riyal,1/27/2021
8956,4.3392,4.3022,Qatari_riyal,1/26/2021
8957,4.3393,4.3009,Qatari_riyal,1/25/2021
8958,4.3375,4.3021,Qatari_riyal,1/24/2021
8959,4.3394,4.3014,Qatari_riyal,1/21/2021
8960,4.3398,4.3016,Qatari_riyal,1/20/2021
8961,4.3343,4.2978,Qatari_riyal,1/19/2021
8962,4.3129,4.2763,Qatari_riyal,1/18/2021
8963,4.3244,4.2873,Qatari_riyal,1/17/2021
8964,4.3242,4.2873,Qatari_riyal,1/14/2021
8965,4.3253,4.2869,Qatari_riyal,1/13/2021
8966,4.3219,4.2837,Qatari_riyal,1/12/2021
8967,4.317,4.2791,Qatari_riyal,1/11/2021
8968,4.3182,4.2831,Qatari_riyal,1/10/2021
8969,4.3272,4.2888,Qatari_riyal,1/6/2021
8970,4.3293,4.2923,Qatari_riyal,1/5/2021
8971,4.3381,4.3,Qatari_riyal,1/4/2021
8972,4.3384,4.2994,Qatari_riyal,1/3/2021
8973,4.3406,4.301,Qatari_riyal,12/31/2020
8974,4.3421,4.3034,Qatari_riyal,12/30/2020
8975,4.3394,4.3001,Qatari_riyal,12/29/2020
8976,4.3363,4.2974,Qatari_riyal,12/28/2020
8977,4.3325,4.2947,Qatari_riyal,12/27/2020
8978,4.3301,4.2931,Qatari_riyal,12/24/2020
8979,4.3297,4.291,Qatari_riyal,12/23/2020
8980,4.3267,4.291,Qatari_riyal,12/22/2020
8981,4.3218,4.2819,Qatari_riyal,12/21/2020
8982,4.3203,4.283,Qatari_riyal,12/20/2020
8983,4.3338,4.2964,Qatari_riyal,12/17/2020
8984,4.331,4.2935,Qatari_riyal,12/16/2020
8985,4.339,4.301,Qatari_riyal,12/15/2020
8986,4.3369,4.2995,Qatari_riyal,12/14/2020
8987,4.333,4.2962,Qatari_riyal,12/13/2020
8988,4.3312,4.294,Qatari_riyal,12/10/2020
8989,4.3289,4.2923,Qatari_riyal,12/9/2020
8990,4.3242,4.2876,Qatari_riyal,12/8/2020
8991,4.3233,4.2855,Qatari_riyal,12/7/2020
8992,4.2983,4.2434,Qatari_riyal,12/6/2020
8993,4.3231,4.2846,Qatari_riyal,12/3/2020
8994,4.3204,4.2843,Qatari_riyal,12/2/2020
8995,4.2395,4.2035,Qatari_riyal,12/1/2020
8996,4.3188,4.282,Qatari_riyal,11/30/2020
8997,4.3185,4.2844,Qatari_riyal,11/29/2020
8998,4.3184,4.2824,Qatari_riyal,11/26/2020
8999,4.3181,4.2814,Qatari_riyal,11/25/2020
9000,4.3176,4.28,Qatari_riyal,11/24/2020
9001,4.3133,4.2769,Qatari_riyal,11/23/2020
9002,4.3088,4.2731,Qatari_riyal,11/22/2020
9003,4.3092,4.2717,Qatari_riyal,11/19/2020
9004,4.3094,4.2727,Qatari_riyal,11/18/2020
9005,4.3098,4.2731,Qatari_riyal,11/17/2020
9006,4.3143,4.2775,Qatari_riyal,11/16/2020
9007,4.3124,4.2756,Qatari_riyal,11/15/2020
9008,4.3137,4.2764,Qatari_riyal,11/12/2020
9009,4.3156,4.2799,Qatari_riyal,11/11/2020
9010,4.3165,4.2787,Qatari_riyal,11/10/2020
9011,4.3193,4.2824,Qatari_riyal,11/9/2020
9012,4.3231,4.2844,Qatari_riyal,11/8/2020
9013,4.3261,4.2883,Qatari_riyal,11/5/2020
9014,4.3367,4.2996,Qatari_riyal,11/4/2020
9015,4.3366,4.2998,Qatari_riyal,11/3/2020
9016,4.3361,4.2992,Qatari_riyal,11/2/2020
9017,4.3322,4.2964,Qatari_riyal,11/1/2020
9018,4.3319,4.2964,Qatari_riyal,10/28/2020
9019,4.333,4.296,Qatari_riyal,10/27/2020
9020,4.3337,4.2963,Qatari_riyal,10/26/2020
9021,4.3318,4.2938,Qatari_riyal,10/25/2020
9022,4.3322,4.296,Qatari_riyal,10/22/2020
9023,4.332,4.2953,Qatari_riyal,10/21/2020
9024,4.3285,4.2919,Qatari_riyal,10/20/2020
9025,4.3293,4.2912,Qatari_riyal,10/19/2020
9026,4.3263,4.2893,Qatari_riyal,10/18/2020
9027,4.3273,4.2887,Qatari_riyal,10/15/2020
9028,4.3274,4.2887,Qatari_riyal,10/14/2020
9029,4.3251,4.2881,Qatari_riyal,10/13/2020
9030,4.3294,4.2916,Qatari_riyal,10/12/2020
9031,4.3265,4.2909,Qatari_riyal,10/11/2020
9032,4.3319,4.2952,Qatari_riyal,10/7/2020
9033,4.3348,4.298,Qatari_riyal,10/6/2020
9034,4.3402,4.3019,Qatari_riyal,10/5/2020
9035,4.3367,4.3008,Qatari_riyal,10/4/2020
9036,4.3432,4.306,Qatari_riyal,10/1/2020
9037,4.3468,4.3116,Qatari_riyal,9/30/2020
9038,4.3474,4.3099,Qatari_riyal,9/29/2020
9039,4.3474,4.3096,Qatari_riyal,9/28/2020
9040,4.3463,4.3105,Qatari_riyal,9/27/2020
9041,4.348,4.31,Qatari_riyal,9/24/2020
9042,4.3453,4.3099,Qatari_riyal,9/23/2020
9043,4.3472,4.3094,Qatari_riyal,9/22/2020
9044,4.3395,4.3019,Qatari_riyal,9/21/2020
9045,4.3398,4.3017,Qatari_riyal,9/20/2020
9046,4.3409,4.3052,Qatari_riyal,9/17/2020
9047,4.3439,4.308,Qatari_riyal,9/16/2020
9048,4.3459,4.3081,Qatari_riyal,9/15/2020
9049,4.3455,4.3082,Qatari_riyal,9/14/2020
9050,4.3426,4.3073,Qatari_riyal,9/13/2020
9051,4.3437,4.3084,Qatari_riyal,9/10/2020
9052,4.3537,4.3174,Qatari_riyal,9/9/2020
9053,4.3548,4.3171,Qatari_riyal,9/8/2020
9054,4.3579,4.3184,Qatari_riyal,9/7/2020
9055,4.3577,4.3215,Qatari_riyal,9/6/2020
9056,4.3624,4.3252,Qatari_riyal,9/3/2020
9057,4.3681,4.333,Qatari_riyal,9/2/2020
9058,4.3747,4.3376,Qatari_riyal,9/1/2020
9059,4.3733,4.3361,Qatari_riyal,8/31/2020
9060,4.3736,4.3365,Qatari_riyal,8/30/2020
9061,4.3752,4.338,Qatari_riyal,8/27/2020
9062,4.3763,4.3409,Qatari_riyal,8/26/2020
9063,4.3805,4.3449,Qatari_riyal,8/25/2020
9064,4.3834,4.3449,Qatari_riyal,8/24/2020
9065,4.3929,4.3558,Qatari_riyal,8/23/2020
